,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
1619,The East,"Adventure, Drama, Thriller",tt1869716,116.0,6.8,2891812,2268296,6500000.0,2013-05-31,8.621
1621,A Aa,"Comedy, Romance",tt5684466,152.0,6.8,2313043,2256403,87933055.0,2016-06-02,1.694
1622,My All-American,"Biography, Drama, Sport",tt3719896,118.0,7.2,2246000,2246000,20000000.0,2015-11-13,8.151
1623,Jeepers Creepers III,"Action, Horror, Mystery",tt1139592,100.0,4.1,4017852,2235162,30000000.0,2017-09-26,14.702
1624,Rabbit Hole,Drama,tt0935075,91.0,7.0,5140925,2229058,5000000.0,2010-12-16,10.138
1626,2 States,"Comedy, Drama, Romance",tt2372678,149.0,6.9,3558887,2221675,4587786.0,2014-04-17,7.795
1628,The Lovers,"Comedy, Drama, Romance",tt1321869,109.0,4.6,2216083,2194521,27000000.0,2015-02-13,5.199
1629,Oldboy,"Action, Drama, Mystery",tt1321511,104.0,5.8,5186767,2193658,30000000.0,2013-11-14,12.166
1630,Krrish 3,"Action, Sci-Fi",tt1029231,152.0,5.3,4170204,2191343,6218100.0,2013-11-01,7.234
1631,Jem and the Holograms,"Adventure, Drama, Family",tt3614530,118.0,4.1,2333684,2184640,5000000.0,2015-10-22,10.674
1635,Austenland,"Comedy, Romance",tt1985019,97.0,6.3,2313509,2151202,4900000.0,2013-08-15,9.248
1637,Paterson,"Comedy, Drama, Romance",tt5247022,118.0,7.4,9588282,2141423,5000000.0,2016-11-17,20.679
1640,Train to Busan,"Action, Horror, Thriller",tt5700672,118.0,7.5,92688375,2129768,8820000.0,2016-07-20,20.246
1642,I'm Not Ashamed,"Biography, Drama",tt4950110,112.0,5.9,2082980,2080932,1500000.0,2016-10-21,7.314
1644,Rust and Bone,"Drama, Romance",tt2053425,120.0,7.5,25807712,2061449,15400000.0,2012-05-17,11.576
1647,The Dressmaker,"Comedy, Drama",tt2910904,119.0,7.1,23762417,2021399,11930000.0,2015-10-01,11.134
1650,The Immigrant,"Drama, Romance",tt1951181,120.0,6.6,5952884,2013456,16000000.0,2013-07-03,10.144
1653,The Handmaiden,"Drama, Romance, Thriller",tt4016934,145.0,8.1,37692886,2006788,8575000.0,2016-06-01,21.844
1657,Killer Joe,"Crime, Drama, Thriller",tt1726669,102.0,6.7,4633668,1987762,10000000.0,2011-09-10,8.84
1661,Agneepath,"Action, Drama",tt1849718,174.0,7.0,3582446,1981605,8700000.0,2012-01-25,5.84
1662,Demolition,"Comedy, Drama",tt1172049,101.0,7.0,4366460,1978592,10000000.0,2015-09-10,13.605
1665,The Iceman,"Biography, Crime, Drama",tt1491044,106.0,6.9,4552970,1939441,20000000.0,2012-09-01,11.529000000000002
1666,Old Fashioned,"Drama, Romance",tt2048824,115.0,5.3,1914090,1914090,600000.0,2014-10-18,3.709
1667,Everybody Loves Somebody,"Comedy, Romance",tt5537228,102.0,6.5,6481798,1910685,2000000.0,2017-02-10,5.987
1668,Shin Godzilla,"Action, Adventure, Drama",tt4262980,120.0,6.7,77947607,1908028,15000000.0,2016-07-29,11.652
1669,Only Lovers Left Alive,"Comedy, Drama, Fantasy",tt1714915,123.0,7.3,7609187,1879534,7000000.0,2013-12-12,13.915
1670,Racetime,"Animation, Adventure, Musical",tt8925540,89.0,5.6,3439053,1874783,3000000.0,2018-12-07,3.613
1671,Cake,Drama,tt3442006,102.0,6.4,2360281,1873547,7000000.0,2014-09-07,16.26
1673,A Quiet Passion,"Biography, Drama",tt2392830,125.0,6.5,4159246,1864266,8138338.0,2016-10-07,8.851
1674,Toilet: A Love Story,"Comedy, Drama",tt5785170,155.0,7.3,17567417,1830715,3700000.0,2017-08-11,5.757999999999999
1675,Crooked Arrows,"Drama, Sport",tt1954352,105.0,6.0,1832541,1830475,13000000.0,2012-05-18,4.908
1680,Tusk,"Comedy, Drama, Horror",tt3099498,102.0,5.3,1882074,1821983,2800000.0,2014-09-19,12.71
1681,Clouds of Sils Maria,Drama,tt2452254,124.0,6.7,4728401,1811138,6600000.0,2014-08-20,10.273
1682,Free Fire,"Action, Comedy, Crime",tt4158096,91.0,6.4,3719383,1798472,7000000.0,2017-03-31,11.942
1683,Stone,"Drama, Thriller",tt1423995,105.0,5.4,10300416,1796024,22000000.0,2010-10-07,7.9529999999999985
1687,Somewhere,"Comedy, Drama",tt1421051,97.0,6.3,14788642,1768416,8000000.0,2010-09-03,8.305
1688,A Better Life,"Drama, Romance",tt1554091,98.0,7.2,1863506,1759252,10000000.0,2011-06-24,8.125
1689,Flipped,"Comedy, Drama, Romance",tt0817177,90.0,7.7,1755212,1752214,14000000.0,2010-08-06,11.448
1690,We Need to Talk About Kevin,"Drama, Mystery, Thriller",tt1242460,112.0,7.5,9232318,1738692,7000000.0,2011-09-28,12.182
1692,Take Shelter,"Drama, Horror, Thriller",tt1675192,121.0,7.4,3741098,1729969,5000000.0,2011-09-30,9.614
1694,Billy Lynn's Long Halftime Walk,"Action, Drama, Sport",tt2513074,113.0,6.3,30930984,1721524,40000000.0,2016-11-10,9.963
1696,The Vatican Tapes,"Horror, Thriller",tt1524575,91.0,5.0,13015764,1712111,13000000.0,2015-07-24,10.428
1698,Stoker,"Drama, Thriller",tt1682180,99.0,6.8,12077441,1702277,12000000.0,2013-02-28,9.155
1703,English Vinglish,"Comedy, Drama, Family",tt2181931,134.0,7.9,3064818,1670773,2840000.0,2012-09-21,7.477
1708,I Saw the Light,"Biography, Drama, Music",tt1490785,123.0,5.8,1767963,1646468,13000000.0,2016-02-05,12.085
1711,Jolly LLB 2,"Comedy, Drama",tt5982852,137.0,7.3,24214186,1632440,4480000.0,2017-02-09,9.501
1712,Bhaag Milkha Bhaag,"Biography, Drama, Sport",tt2356180,186.0,8.2,2325917,1626289,4600000.0,2013-07-12,7.789
1720,A Ghost Story,"Drama, Fantasy, Romance",tt6265828,92.0,6.8,1951683,1596371,100000.0,2017-04-24,11.33
1724,Your Sister's Sister,"Comedy, Drama",tt1742336,90.0,6.7,3242802,1573712,125000.0,2011-09-11,8.515
1726,Extreme Job,"Action, Comedy, Crime",tt9541602,111.0,7.2,119932733,1563508,8120000.0,2019-01-23,6.483
1730,A Royal Affair,"Biography, Drama, History",tt1276419,137.0,7.6,14758997,1546761,8000000.0,2012-03-29,8.281
1731,Operation Red Sea,"Action, Drama, Thriller",tt6878882,142.0,6.7,579330426,1543547,70000000.0,2018-02-16,11.336
1733,Neerja,"Biography, Drama, Thriller",tt5286444,122.0,7.7,17618280,1535234,2900000.0,2016-02-19,8.315
1734,Destroyer,"Action, Crime, Drama",tt7137380,121.0,6.2,5580940,1533324,9000000.0,2018-12-25,11.635
1735,Delhi Belly,"Action, Comedy, Crime",tt1934231,103.0,7.6,16706074,1531757,4090000.0,2011-07-01,5.296
1736,A Taxi Driver,"Action, Drama, History",tt6878038,137.0,7.8,86252940,1527829,12820000.0,2017-08-02,9.492
1737,Kon-Tiki,"Adventure, Biography, Drama",tt1613750,118.0,7.2,22842887,1517410,16600000.0,2012-08-24,7.292000000000002
1739,Jane Got a Gun,"Action, Drama, Western",tt2140037,98.0,5.9,3067531,1512815,25000000.0,2015-12-31,11.078
1741,The Tale of The Princess Kaguya,"Animation, Adventure, Drama",tt2576852,137.0,8.0,24366656,1506975,49300000.0,2013-11-23,12.033
1746,Julieta,"Drama, Mystery, Romance",tt4326444,99.0,7.1,22468044,1489848,1490000.0,2016-04-08,9.821
1747,Toni Erdmann,"Comedy, Drama",tt4048272,162.0,7.4,11784207,1478960,10000000.0,2016-07-14,9.656
1748,The Diary of a Teenage Girl,"Comedy, Drama, Romance",tt3172532,102.0,6.9,1775133,1477002,2000000.0,2015-08-07,9.494
1753,"Two Days, One Night",Drama,tt2737050,95.0,7.3,9016922,1436243,7000000.0,2014-05-21,10.671
1755,Infinitely Polar Bear,"Comedy, Drama, Romance",tt1969062,90.0,7.0,1824678,1428647,6700000.0,2014-01-18,9.797
1756,Finding Your Feet,"Comedy, Drama, Music",tt4538916,111.0,6.7,15845593,1418682,7154497.0,2017-12-26,13.397
1758,99 Homes,Drama,tt2891174,112.0,7.1,1828232,1410915,8000000.0,2014-10-09,8.411
1759,Wonder Wheel,Drama,tt5825380,101.0,6.2,15889124,1403237,25000000.0,2017-12-01,14.685
1761,Dear Zindagi,"Drama, Romance",tt5946128,151.0,7.6,3199581,1397133,4300000.0,2016-11-23,6.8610000000000015
1765,Andhadhun,"Crime, Thriller",tt8108198,139.0,8.5,49391206,1373943,4500000.0,2018-10-05,9.332
1766,I'm So Excited!,Comedy,tt2243389,90.0,5.6,21245677,1367846,5000000.0,2013-03-08,9.516
1768,Locke,Drama,tt2692904,85.0,7.1,5090608,1361423,2000000.0,2014-04-10,12.883
1769,Gimme Shelter,Drama,tt1657510,101.0,6.5,1362018,1359563,7500000.0,2013-10-17,7.723
1773,The Devil's Double,"Biography, Drama, Thriller",tt1270262,109.0,7.1,5728213,1357042,19100000.0,2011-02-11,9.078
1776,Snow Flower and the Secret Fan,"Drama, History",tt1541995,104.0,6.1,11348205,1348205,134005.0,2011-07-15,4.873
1781,The Neon Demon,"Horror, Thriller",tt1974419,117.0,6.2,3377430,1333124,7000000.0,2016-06-08,15.264
1783,Embrace of the Serpent,"Adventure, Drama",tt4285496,125.0,7.9,3217176,1329249,1400000.0,2015-05-25,6.972
1785,The Bookshop,Drama,tt3127022,113.0,6.5,12055868,1328001,3582070.0,2017-11-10,9.2
1789,Another Earth,"Drama, Romance, Sci-Fi",tt1549572,92.0,7.0,1938783,1316074,100000.0,2011-07-22,11.591
1791,Personal Shopper,"Drama, Mystery, Thriller",tt4714782,105.0,6.1,2840408,1305195,6000000.0,2016-10-19,11.834
1796,Churchill,"Biography, Drama, History",tt2674454,105.0,6.3,6724365,1281258,10000000.0,2017-05-25,10.106
1797,'71,"Action, Crime, Drama",tt2614684,99.0,7.2,3062178,1268760,11000000.0,2014-10-10,12.304
1801,Mohenjo Daro,"Action, Adventure, Drama",tt3859980,155.0,5.8,1630231,1250765,17000000.0,2016-08-11,5.997999999999998
1802,"For a Good Time, Call...",Comedy,tt1996264,85.0,6.0,1386088,1243961,850000.0,2012-08-31,9.184
1810,High Life,"Adventure, Drama, Horror",tt4827558,113.0,6.0,2133033,1225852,8933400.0,2018-11-07,10.716
1813,Child 44,"Crime, Drama, History",tt1014763,137.0,6.5,12951093,1206135,50000000.0,2015-03-15,19.937
1821,Dylan Dog: Dead of Night,"Action, Comedy, Crime",tt1013860,107.0,5.1,5782515,1183354,20000000.0,2011-03-16,10.383
1823,Repentance,"Drama, Horror, Thriller",tt2012665,90.0,4.8,1194961,1179327,5000000.0,2014-02-28,5.025
1829,The Lords of Salem,"Horror, Thriller",tt1731697,101.0,5.1,1544989,1163508,1500000.0,2012-09-10,11.507
1830,Lean on Pete,Drama,tt5340300,121.0,7.2,2443584,1163056,8000000.0,2018-04-06,11.848
1838,Lazer Team,"Action, Comedy, Sci-Fi",tt3864024,102.0,5.6,1406538,1149878,2480421.0,2016-01-27,6.635
1847,The Rover,"Action, Crime, Drama",tt2345737,103.0,6.4,2510007,1109199,12250000.0,2014-05-18,8.463
1850,Red State,"Action, Crime, Horror",tt0873886,88.0,6.2,1874460,1104682,4000000.0,2011-08-19,9.343
1854,Made in Dagenham,"Biography, Comedy, Drama",tt1371155,113.0,7.2,12629471,1094798,7200000.0,2010-09-11,8.443999999999999
1856,Rustom,"Crime, Drama, Thriller",tt5165344,148.0,7.1,1658594,1087419,1000000.0,2016-08-12,5.238
1857,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,"Adventure, Comedy",tt2113681,114.0,7.1,51167572,1083762,9250000.0,2013-12-25,9.527
1865,What Maisie Knew,Drama,tt1932767,99.0,7.5,2711379,1065000,6000000.0,2013-05-02,8.636000000000001
1868,50 to 1,Drama,tt1777595,110.0,6.6,1064454,1063723,10000000.0,2014-03-21,5.267
1870,Animal Kingdom,"Crime, Drama",tt1313092,113.0,7.3,7208231,1044039,5000000.0,2010-06-03,10.333
1873,Casino Jack,"Biography, Comedy, Crime",tt1194417,108.0,6.2,1209709,1039869,12500000.0,2010-09-16,10.129
1876,Certain Women,"Comedy, History",tt4468634,107.0,6.3,1526698,1032942,2000000.0,2016-09-25,10.098
1878,Kill Your Darlings,Drama,tt1311071,104.0,6.5,1877924,1029949,1030064.0,2013-09-19,10.331
1880,Buried,Documentary,tt1462758,95.0,7.0,19439764,1028658,1987650.0,2010-09-24,13.281
1882,Film Stars Don't Die in Liverpool,"Action, Adventure, Comedy",tt5711148,105.0,6.7,4047917,1026124,10000000.0,2017-11-17,8.476
1883,Attack the Block,"Action, Drama, History",tt1478964,88.0,6.7,6206022,1024175,14350531.0,2011-05-12,10.146
1884,Battle for Incheon: Operation Chromite,"Crime, Mystery, Thriller",tt4939066,111.0,6.2,2749918,1022720,12700000.0,2016-07-27,7.767
1886,Third Person,Drama,tt2343793,137.0,6.4,2624761,1019038,28000000.0,2013-09-09,9.553
1890,The Hollars,"Animation, Adventure, Drama",tt3714720,88.0,6.6,1138609,1016872,3800000.0,2016-08-25,8.467
1892,Stalingrad,"Action, Comedy, Fantasy",tt1966566,131.0,5.6,68316452,1013945,30000000.0,2013-10-09,0.6
1893,5 Flights Up,Drama,tt2933544,88.0,6.2,3679847,1013061,6000000.0,2014-09-05,7.98
1897,In a Better World,"Comedy, Drama, Romance",tt1340107,118.0,7.6,13004504,1008098,15000000.0,2010-08-26,8.111
1900,1945,"Biography, Crime, Drama",tt5815492,91.0,7.2,1240663,1006193,1669597.0,2017-04-20,2.93
1901,Unconditional,Drama,tt1758610,92.0,7.2,1034448,1005800,2000000.0,2012-09-21,5.61
1905,From Up on Poppy Hill,"Documentary, Biography, Music",tt1798188,91.0,7.5,61459425,1002895,22000000.0,2011-07-16,13.181
1907,The Insult,"Music, News, Reality-TV",tt7048622,113.0,7.7,3601603,1001305,3000000.0,2017-09-14,5.784
1910,Rockstar,"Drama, Western",tt1839596,159.0,7.7,1651601,985912,10920000.0,2011-11-11,7.136
1912,The Beaver,"Crime, Drama",tt1321860,91.0,6.7,7294800,970816,21000000.0,2011-02-11,8.712
1913,Rampart,"Drama, Romance, War",tt1640548,108.0,5.8,1543613,969239,12000000.0,2011-11-23,8.383
1922,The Babadook,"Comedy, Drama, Fantasy",tt2321549,94.0,6.8,10312540,924279,2000000.0,2014-05-22,15.742
1926,Sholem Aleichem: Laughing in the Darkness,Drama,tt1976608,93.0,6.8,906666,906666,500000.0,2012-02-24,0.84
1927,The Miseducation of Cameron Post,"Action, Crime, Drama",tt6257174,91.0,6.6,1451729,904703,900000.0,2018-07-18,12.719
1928,Haider,"Drama, Romance",tt3390572,160.0,8.1,1404307,901610,7000000.0,2014-10-02,6.033
1933,Journey to the West: The Demons Strike Back,Documentary,tt5273624,109.0,5.4,247585244,880346,63300000.0,2017-01-28,5.625
1937,Raanjhanaa,"Documentary, Biography",tt2359810,140.0,7.6,1171761,875051,6400000.0,2013-06-21,5.647
1944,I Hate Luv Storys,"Adventure, Comedy, Drama",tt1667838,129.0,5.7,15719212,847993,4400000.0,2010-06-30,3.941
1945,Mustang,Comedy,tt3966404,97.0,7.6,5274664,845464,1300000.0,2015-06-17,9.557
1947,Atlas Shrugged: Who Is John Galt?,"Biography, Drama, Music",tt2800038,99.0,4.4,846704,830210,5000000.0,2014-09-12,5.6370000000000005
1949,Premam,"Documentary, Biography, History",tt4679210,156.0,8.3,834525,825602,620000.0,2015-05-29,5.502000000000002
1951,Transit,"Documentary, Drama",tt1059836,88.0,5.8,982372,815290,5000000.0,2012-04-20,7.004
1956,13 Assassins,"Crime, Drama, Mystery",tt1436045,141.0,7.6,18689058,802524,6000000.0,2010-09-09,11.43
1959,Operation Mekong,"Documentary, Biography, Mystery",tt6044910,124.0,6.6,173839072,800012,30200000.0,2016-09-30,5.909
1967,Ready,"Horror, Thriller",tt1708532,145.0,4.8,2332914,781855,5800000.0,2011-06-03,4.2189999999999985
1968,31,"Drama, Romance, Sport",tt3835080,102.0,5.1,850419,779820,1500000.0,2016-09-15,11.152
1970,Only God Forgives,"Comedy, Crime, Thriller",tt1602613,90.0,5.7,10635126,778565,4800000.0,2013-05-22,14.132
1972,Rowdy Rathore,"Comedy, Drama, Romance",tt2077833,140.0,5.9,29342463,775981,6700000.0,2012-06-01,5.007
1977,Pariah,"Comedy, Romance",tt1233334,86.0,7.2,769552,758099,500000.0,2011-12-27,6.278
1979,Coriolanus,"Comedy, Drama",tt1372686,123.0,6.1,2435325,756452,7700000.0,2011-02-14,8.192
1980,Peepli (Live),Music,tt1447508,95.0,7.4,9460931,754836,2270000.0,2010-08-13,2.798
1986,Cosmopolis,"Drama, Romance",tt1480656,109.0,5.0,7029095,743636,20500000.0,2012-05-25,7.682
1993,Burning,"Adventure, Drama, Romance",tt7282468,148.0,7.6,7566962,718991,7080000.0,2018-05-17,13.866
1994,On the Road,"Biography, Drama",tt0337692,124.0,6.1,9617377,717753,25000000.0,2012-05-22,11.383
1995,Yves Saint Laurent,"Biography, Drama",tt2707858,106.0,6.2,21026290,716679,12000000.0,2014-01-08,6.421
1997,Son of Sardaar,"Drama, Horror, Mystery",tt2178508,141.0,4.0,1618361,713754,4300000.0,2012-11-13,2.901
2001,The Monkey King 2,"Action, Adventure, Family",tt4591310,119.0,6.0,193678298,709982,68490000.0,2016-01-22,7.524
2002,Point Blank,"Action, Thriller",tt1545759,81.0,6.8,9487445,706937,16000000.0,2010-11-08,7.909
2007,Raavan,"Comedy, Drama, Romance",tt1334470,130.0,5.4,1356461,705504,4200000.0,2010-06-18,2.0580000000000003
2010,Hobo with a Shotgun,Drama,tt1640459,86.0,6.1,748453,703002,3000000.0,2011-05-06,8.357000000000001
2012,Tangerine,Documentary,tt3824458,88.0,7.1,814868,701837,100000.0,2015-07-10,6.607
2016,The Paperboy,Comedy,tt1496422,107.0,5.8,3783865,692640,12500000.0,2012-09-14,10.914
2018,The Hunt,"Action, Comedy, Crime",tt2106476,115.0,8.3,6512500,687185,3800000.0,2012-09-24,14.89
2020,Mr. Church,"Documentary, Crime",tt4196848,104.0,7.7,685780,685143,8000000.0,2016-09-16,9.14
2025,Alone Yet Not Alone,"Action, Thriller",tt1986769,103.0,4.5,887851,668172,7000000.0,2013-09-01,3.5410000000000004
2028,The D Train,"Drama, History, Mystery",tt2690138,101.0,5.0,774780,660994,447524.0,2015-05-08,10.128
2029,Parkland,"Comedy, Drama",tt2345112,93.0,6.4,1412181,653651,10000000.0,2013-10-02,8.123
2034,Frank,"Biography, Drama, History",tt1605717,95.0,7.0,1897363,644906,1000000.0,2014-05-02,6.987
2038,Remember,"Documentary, Family",tt2294789,106.0,5.4,3054936,637555,4000.0,2012-10-14,1.472
2041,2 Days in New York,"Action, Adventure, Thriller",tt1602472,96.0,6.0,4058113,632824,8000000.0,2012-03-28,6.644
2049,Howl,"Animation, Adventure, Family",tt1049402,84.0,6.8,1278390,617334,5000000.0,2010-08-26,8.256
2050,The Bronze,"Action, Drama, History",tt3859304,100.0,6.0,615816,615654,3500000.0,2016-01-22,9.176
2051,The Assassin,"Documentary, Mystery",tt3508840,105.0,6.3,11991669,613556,15000000.0,2015-08-27,8.747
2053,Baar Baar Dekho,"Comedy, Drama",tt5197544,141.0,5.3,1329777,612363,7400000.0,2016-09-09,3.463
2054,Le Havre,"Comedy, Drama",tt1508675,93.0,7.2,12959706,611709,3850000.0,2011-09-08,7.017
2057,Not Fade Away,"Drama, Romance, War",tt1230215,112.0,6.0,636399,607327,20000000.0,2012-12-21,6.767
2062,The Signal,Drama,tt2910814,97.0,6.1,2595622,600896,4000000.0,2014-03-15,10.475
2066,Blue Like Jazz,"Action, Drama, Thriller",tt1758575,108.0,5.9,595018,594904,1250000.0,2012-04-13,4.77
2069,Mary Kom,"Documentary, Sport",tt3001638,122.0,6.8,839840,590165,224056.0,2014-09-05,4.773
2072,Wazir,"Drama, Romance",tt0315642,103.0,7.1,5633588,586028,5200000.0,2016-01-07,4.254
2074,W.E.,"Comedy, Romance",tt1536048,119.0,6.3,2042203,583455,15000000.0,2011-09-01,8.459
2078,Detective Byomkesh Bakshy!,"Crime, Drama, Mystery",tt3447364,139.0,7.6,827437,579055,5100000.0,2015-04-02,3.849
2080,Salinger,Drama,tt1596753,120.0,6.7,650675,575775,2000000.0,2013-09-06,6.744
2083,A Tale of Love and Darkness,"Drama, Romance",tt1135989,95.0,6.0,724885,569381,4000000.0,2015-09-03,5.39
2086,The Future,Romance,tt1235170,91.0,6.2,887172,568366,1000000.0,2011-07-29,5.648
2096,Bitter Harvest,Musical,tt3182620,103.0,6.1,904399,557004,20000000.0,2017-01-31,7.707000000000002
2105,Khatta Meetha,"Action, Drama, Thriller",tt1455811,157.0,5.8,1040814,541904,7500000.0,2010-07-23,2.969
2107,The Age of Shadows,"Drama, Romance",tt4914580,140.0,7.1,54491162,540268,8620000.0,2016-09-07,9.222
2110,Machine Gun Preacher,"Mystery, Romance, Thriller",tt1586752,129.0,6.8,3338690,538690,30000000.0,2011-09-23,11.347
2113,The Virginity Hit,Documentary,tt1695994,86.0,4.6,636706,535249,2000000.0,2010-09-24,4.8889999999999985
2116,Freeheld,"Comedy, Drama",tt1658801,103.0,6.5,1474471,532988,7000000.0,2015-10-02,10.194
2119,By the Sea,"Crime, Drama, Mystery",tt3707106,122.0,5.3,3334927,531009,10000000.0,2015-11-12,9.227
2124,Fireworks,"Action, Adventure, Drama",tt4247046,95.0,4.3,25672406,525280,100000.0,2015-05-20,0.6
2128,The Spy Behind Home Plate,"Adventure, Comedy, Drama",tt10078290,101.0,7.2,519525,517606,1500000.0,2019-05-24,1.96
2129,Finding Fanny,Drama,tt3142688,102.0,5.8,7685784,515393,2489400.0,2014-09-11,4.117
2130,Preacher's Kid,"Comedy, Drama, Romance",tt1328913,110.0,5.2,515065,514522,7000000.0,2010-01-29,4.152
2132,The Names of Love,"Action, Horror, Thriller",tt1646974,100.0,7.2,6803887,512668,4600000.0,2010-11-24,10.812
2136,Raw,"Romance, Thriller",tt4954522,99.0,7.0,3096815,508425,3500000.0,2016-11-11,10.279000000000002
2143,Long Day's Journey Into Night,"Documentary, Biography, History",tt8185182,138.0,7.2,42140994,499993,13000000.0,2018-10-07,6.53
2145,The Spy Gone North,"Comedy, Family, Romance",tt8290698,137.0,7.2,38844509,497755,17000000.0,2018-08-08,7.292999999999998
2147,Mere Brother Ki Dulhan,"Documentary, Biography",tt1740710,139.0,5.9,1427275,496172,5510000.0,2011-09-09,4.61
2150,Bilal: A New Breed of Hero,"Biography, Drama, Romance",tt3576728,105.0,8.0,3254027,490515,30000000.0,2015-12-09,6.905
2152,Phantom,"Documentary, Biography, Crime",tt1922685,98.0,5.9,13676590,489984,10000000.0,2013-01-03,8.184
2154,The Act of Killing,"Drama, Family, Sport",tt2375605,117.0,8.2,722714,486919,1000000.0,2012-08-31,8.804
2160,We Have a Pope,"Action, Comedy, Mystery",tt1456472,102.0,6.7,17877523,480926,11000000.0,2011-04-15,8.582
2162,The Great Battle,Reality-TV,tt6931414,136.0,7.0,41509280,472166,13305000.0,2018-09-19,5.678
2167,Thank You,"Documentary, Biography",tt1720254,125.0,4.7,5452347,462609,13100000.0,2011-04-08,4.018
2173,Chasing the Dragon,"Documentary, History, Music",tt6015328,128.0,6.8,87965942,456854,200000000.0,2017-09-28,7.27
2174,Weekend,Comedy,tt1714210,97.0,7.6,1128477,455459,120000.0,2011-09-22,7.386
2176,The Extra Man,"Animation, Short, Action",tt1361313,108.0,5.9,649626,453079,7000000.0,2010-08-01,7.122999999999998
2178,Bachelorette,"Comedy, Romance",tt1920849,87.0,5.3,12128575,447954,3000000.0,2012-08-06,10.013
2179,Condorito: The Movie,"Drama, Romance",tt4494382,88.0,5.3,8431194,447719,8000000.0,2017-10-12,3.597
2182,Upstream Color,"Drama, Music, Romance",tt2084989,96.0,6.7,587174,444098,100000.0,2013-04-05,6.86
2183,Brotherly Love,"Action, Adventure, Comedy",tt3262990,89.0,6.7,478595,444044,1900000.0,2015-04-24,4.91
2184,Song to Song,Drama,tt2062700,129.0,5.7,1813168,443684,10000000.0,2017-03-17,12.784
2187,Laggies,"Comedy, Drama",tt2034031,99.0,6.4,2379154,440338,5000000.0,2014-09-25,8.992
2191,Land of Mine,"Drama, Romance",tt3841424,100.0,7.8,3169553,435266,5070773.0,2015-12-03,11.564
2194,Break Ke Baad,"Comedy, Romance",tt1578261,118.0,5.2,816988,427628,2600000.0,2010-11-25,3.257
2211,A Bag of Marbles,"Documentary, Biography, Music",tt5091612,110.0,7.3,10898998,411318,21400000.0,2017-01-18,6.76
2223,The 5th Quarter,"Biography, Crime, Drama",tt1130964,90.0,5.7,408159,399611,6000000.0,2011-03-25,3.307
2227,The Man Who Killed Don Quixote,"Biography, Drama, Sport",tt1318517,132.0,6.5,2390383,391963,19116000.0,2018-05-19,10.528
2229,Tiny Furniture,"Action, Drama, Thriller",tt1570989,98.0,6.2,391674,389804,65000.0,2010-11-12,6.76
2230,Ain't Them Bodies Saints,Musical,tt2388637,96.0,6.4,1031243,387606,4000000.0,2013-07-03,9.404
2233,Hesher,Thriller,tt1403177,106.0,7.0,449702,382946,7000000.0,2010-01-22,10.519
2237,Tom of Finland,"Drama, Romance",tt5226984,117.0,6.8,1776931,378296,4200000.0,2017-01-27,4.305
2239,Piranha 3DD,"Action, Adventure, Comedy",tt1714203,83.0,3.7,8493728,376512,5000000.0,2012-05-11,12.793
2240,Smashed,"Comedy, Drama",tt2063781,81.0,6.8,499725,375981,500000.0,2012-09-12,8.342
2242,Lootera,"Documentary, Biography, Music",tt2224317,136.0,7.3,789671,375442,4100000.0,2013-04-04,3.125
2245,Joe,"Drama, Thriller",tt2382396,117.0,6.9,2431443,373375,4000000.0,2014-04-11,10.708
2249,Shootout at Wadala,"Action, Crime, Thriller",tt2301155,155.0,5.9,711366,369310,6900000.0,2013-05-03,0.6
2254,The Oranges,"Comedy, Drama, Romance",tt1313139,90.0,5.9,2316971,364875,7000000.0,2011-09-09,8.897
2255,Kung Fu Yoga,Comedy,tt4217392,107.0,5.2,257743016,362657,65000000.0,2017-01-27,11.094
2256,Grand Masti,Documentary,tt2476154,137.0,4.4,770535,362560,4900000.0,2013-09-13,1.865
2261,Lovelace,Comedy,tt1426329,93.0,6.2,1585583,356582,10000000.0,2013-08-08,9.84
2271,Maps to the Stars,"Drama, Romance",tt2172584,111.0,6.2,4510934,347648,15000000.0,2014-05-21,12.198
2273,Singham,"Biography, Drama, Romance",tt1948150,143.0,6.8,722451,345125,3062000.0,2011-07-22,6.069
2293,Diana,"Comedy, Drama",tt1758595,113.0,5.5,21766271,331634,15000000.0,2013-09-19,8.976
2297,Creature,"Comedy, Drama, Family",tt1686018,93.0,3.7,533235,327000,3000000.0,2011-09-09,4.989
2299,Student of the Year,Drama,tt2172071,146.0,5.4,1337281,326508,8391922.0,2012-10-19,6.105
2301,Camp,"Drama, War",tt2371287,109.0,6.9,324977,324977,200000.0,2013-02-22,2.225
2306,Super,"Crime, Drama, Thriller",tt1512235,96.0,6.8,422618,322157,2500000.0,2010-09-09,10.85
2311,Compliance,"Comedy, Drama, Romance",tt1971352,90.0,6.4,592116,318622,270000.0,2012-08-23,7.563
2323,The Face of Love,"Action, Adventure, Fantasy",tt1839642,92.0,6.2,1806548,309427,4000000.0,2013-10-25,8.498
2328,Stolen,"Drama, Romance, War",tt1656186,96.0,5.5,17415418,304318,35000000.0,2012-09-06,10.519
2330,Four Lions,"Fantasy, Horror, Musical",tt1341167,97.0,7.3,6148687,304137,967686.0,2010-05-07,9.801
