,Movie Title,Genre,tconst,Runtime (min),IMDB Rating,Worldwide Box Office (USD),Domestic Box Office (USD),budget,release_date,popularity
750,Carrie,"Drama, Horror",tt1939659,100.0,5.9,84790678,35266619,30000000.0,2013-10-16,16.578
751,Pan,"Adventure, Comedy, Family",tt3332064,111.0,5.8,128388320,35088320,150000000.0,2015-09-24,13.192
752,Step Up Revolution,"Drama, Music, Romance",tt1800741,99.0,6.5,140470746,35074677,33000000.0,2012-07-26,16.84
753,Drive,"Crime, Drama",tt0780504,100.0,7.8,76976666,35061555,15000000.0,2011-08-06,26.964000000000002
754,Good Deeds,"Comedy, Drama, Romance",tt1885265,110.0,5.5,35579177,35025791,0.0,2012-02-23,6.94
755,50/50,"Comedy, Drama, Romance",tt1306980,100.0,7.7,41097853,35014192,8000000.0,2011-09-30,11.31
756,The 5th Wave,"Action, Adventure, Drama",tt2304933,112.0,5.2,109906372,34916787,38000000.0,2016-01-14,15.682
757,Ouija: Origin of Evil,"Drama, Horror, Mystery",tt4361050,99.0,6.1,81705746,34904885,9000000.0,2016-10-20,13.639000000000001
758,Concussion,"Biography, Drama, Sport",tt2296697,96.0,5.7,48623572,34542474,0.0,2013-04-04,5.983
760,Courageous,"Drama, Fantasy",tt1630036,129.0,7.0,35185884,34522221,1000000.0,2011-09-30,8.753
761,Hot Pursuit,"Action, Comedy, Crime",tt2967224,87.0,5.1,51380201,34507079,35000000.0,2015-05-08,12.720999999999998
762,The Foreigner,"Action, Thriller",tt1615160,113.0,7.0,145374099,34393507,35000000.0,2017-09-28,17.122
763,The Favourite,"Biography, Comedy, Drama",tt5083738,119.0,7.6,95918706,34366783,15000000.0,2018-11-23,20.177
764,Inferno,"Action, Adventure, Crime",tt1686470,100.0,6.3,220021259,34343574,0.0,2010-09-17,1.168
765,Texas Chainsaw 3D,"Horror, Thriller",tt1572315,92.0,4.8,47340586,34341945,10000000.0,2013-01-03,19.567999999999998
766,This Is Where I Leave You,"Comedy, Drama",tt1371150,103.0,6.6,41296320,34290142,19800000.0,2014-09-10,9.293
767,The Duff,"Comedy, Romance",tt1666801,101.0,6.5,43709744,34017854,8500000.0,2015-02-20,11.835
768,Death Wish,"Action, Crime, Drama",tt1137450,107.0,6.4,49562710,34017028,30000000.0,2018-03-02,23.425
769,"Everything, Everything","Drama, Romance",tt5001718,96.0,6.4,61621140,34000284,10000000.0,2017-05-18,11.408
770,Wind River,"Crime, Drama, Mystery",tt5362988,107.0,7.7,43980821,33800859,11000000.0,2017-08-03,18.079
771,Geostorm,"Action, Sci-Fi, Thriller",tt1981128,109.0,5.3,221600160,33700160,120000000.0,2017-10-13,19.851
772,Marmaduke,"Comedy, Family",tt1392197,87.0,4.2,83761844,33644788,50000000.0,2010-06-04,10.317
773,R.I.P.D.,"Action, Adventure, Comedy",tt0790736,96.0,5.6,78324220,33618855,130000000.0,2013-07-18,17.194000000000003
774,Devil,"Horror, Mystery, Thriller",tt1314655,80.0,6.2,62695489,33583175,10000000.0,2010-01-13,12.622
775,The Spy Who Dumped Me,"Action, Adventure, Comedy",tt6663582,117.0,6.0,75320680,33562069,40000000.0,2018-08-02,16.34
776,2016: Obama's America,Documentary,tt2247692,87.0,5.1,33449086,33449086,2500000.0,2012-07-13,6.5329999999999995
777,Blue Jasmine,Drama,tt2334873,98.0,7.3,99104804,33405481,18000000.0,2013-07-25,16.192999999999998
778,Monster Trucks,"Action, Adventure, Comedy",tt3095734,104.0,5.7,64493915,33370166,125000000.0,2016-12-26,13.559000000000001
779,Woman in Gold,"Biography, Drama, History",tt2404425,109.0,7.3,61619773,33305037,11000000.0,2015-03-20,9.87
780,The Second Best Exotic Marigold Hotel,"Comedy, Drama",tt2555736,122.0,6.6,85978266,33078266,10000000.0,2015-02-26,9.597000000000001
781,The Rite,"Drama, Horror, Mystery",tt1161864,114.0,6.0,96560591,33047633,37000000.0,2011-01-28,10.985
782,Arthur,"Comedy, Romance",tt1334512,110.0,5.7,48147945,33035397,40000000.0,2011-04-08,10.282
783,Hereafter,"Drama, Fantasy, Romance",tt1212419,129.0,6.5,106956330,32746941,50000000.0,2010-10-22,11.277999999999999
784,Annihilation,"Adventure, Drama, Horror",tt2798920,115.0,6.9,43070915,32732301,40000000.0,2018-02-22,29.429000000000002
785,When in Rome,"Comedy, Romance",tt1185416,91.0,5.6,43053376,32669555,55000000.0,2010-01-29,11.234000000000002
786,Unfriended,"Horror, Mystery, Thriller",tt3713166,83.0,5.6,62882090,32482090,1000000.0,2015-04-17,11.687000000000001
787,Mother's Day,"Comedy, Drama, Romance",tt1434435,112.0,6.3,48782670,32463917,11000000.0,2010-09-23,9.8
788,Paranormal Activity: The Marked Ones,"Horror, Mystery, Thriller",tt2473682,84.0,5.0,90894962,32462372,5000000.0,2014-01-01,10.862
789,Nightcrawler,"Crime, Drama, Thriller",tt2872718,117.0,7.9,47398992,32381218,8500000.0,2014-10-23,34.783
790,Love & Other Drugs,"Comedy, Drama, Romance",tt0758752,112.0,6.7,102820008,32367005,30000000.0,2010-11-22,17.255
791,Entourage,Comedy,tt1674771,104.0,6.6,49263404,32363404,30000000.0,2015-06-03,16.409000000000002
792,Kevin Hart: Let Me Explain,"Documentary, Comedy",tt2609912,75.0,6.8,32318051,32244051,0.0,2013-07-03,8.027999999999999
793,Fist Fight,Comedy,tt3401882,91.0,5.6,41087017,32187017,22000000.0,2017-02-16,9.849
794,Side Effects,"Crime, Drama, Mystery",tt2053463,106.0,7.1,63414135,32172757,30000000.0,2013-02-07,16.422
795,Cold Pursuit,"Action, Crime, Drama",tt5719748,119.0,6.2,76419755,32138862,60000000.0,2019-02-07,21.758000000000003
796,How to Be a Latin Lover,"Comedy, Drama",tt4795124,115.0,5.9,62547032,32088029,0.0,2017-03-06,11.222000000000001
797,Scary Movie 5,"Comedy, Horror",tt0795461,86.0,3.5,78378744,32015787,20000000.0,2013-04-11,14.31
798,Isle of Dogs,"Animation, Adventure, Comedy",tt1588362,90.0,3.8,64241499,32015231,0.0,2011-10-01,3.4930000000000003
799,Paper Towns,"Comedy, Drama, Mystery",tt3622592,109.0,6.3,85512300,32000304,12000000.0,2015-06-18,13.573
800,Patriots Day,"Action, Crime, Drama",tt4572514,133.0,7.4,52185751,31886361,45000000.0,2016-12-12,12.890999999999998
801,Extremely Loud & Incredibly Close,"Adventure, Drama, Mystery",tt0477302,129.0,6.9,55247881,31847881,40000000.0,2011-12-24,13.514000000000001
802,Nobody's Fool,"Comedy, Drama, Romance",tt8097306,110.0,4.6,33705333,31713110,19000000.0,2018-10-31,12.889000000000001
803,House at the End of the Street,"Drama, Horror, Thriller",tt1582507,101.0,5.6,44287131,31611916,6900000.0,2012-09-21,10.616
804,She's Out of My League,"Comedy, Romance",tt0815236,104.0,6.4,49779728,31584722,20000000.0,2010-03-11,13.435
805,Chappie,"Action, Crime, Drama",tt1823672,120.0,6.8,102811889,31569268,49000000.0,2015-03-04,31.581
806,Scott Pilgrim vs. the World,"Action, Comedy, Fantasy",tt0446029,112.0,7.5,47664559,31494270,60000000.0,2010-08-12,22.498
807,The Debt,"Drama, Thriller",tt1226753,113.0,6.9,45636368,31177548,20000000.0,2010-09-30,8.335
808,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy",tt1538403,130.0,5.9,95396573,31165421,60000000.0,2013-08-21,17.35
809,Charlie St. Cloud,"Drama, Fantasy, Romance",tt1438254,99.0,6.5,48190704,31162545,44000000.0,2010-05-01,13.77
810,Gods of Egypt,"Action, Adventure, Fantasy",tt2404233,127.0,5.4,150680864,31153464,140000000.0,2016-02-25,14.307
811,Crimson Peak,"Drama, Fantasy, Horror",tt2554274,119.0,6.5,74679822,31090320,55000000.0,2015-10-13,18.44
812,The Pirates! Band of Misfits,"Animation, Adventure, Comedy",tt1430626,88.0,6.7,123054041,31051126,60000000.0,2012-03-12,12.183
813,Collateral Beauty,"Drama, Romance",tt4682786,97.0,6.8,88528280,31016021,36000000.0,2016-12-06,13.072000000000001
814,Morning Glory,"Comedy, Drama, Romance",tt1126618,107.0,6.5,60040976,31011732,40000000.0,2010-11-10,12.841
815,Joyful Noise,"Comedy, Drama, Music",tt1710396,118.0,5.8,31158113,30920167,0.0,2012-01-13,10.491
816,Kidnap,"Crime, Drama, Thriller",tt10300662,,7.5,34814102,30718107,0.0,,0.6
817,Dragon Ball Super: Broly,"Animation, Action, Adventure",tt7961060,100.0,8.0,115560610,30712119,1000000.0,2018-12-14,3.148
818,3 Days to Kill,"Action, Drama, Thriller",tt2172934,117.0,6.2,53260230,30697999,28000000.0,2014-02-14,14.085
819,Delivery Man,"Comedy, Drama",tt2387559,105.0,6.4,53120346,30664106,26000000.0,2013-10-10,10.312000000000001
820,Chef,"Adventure, Comedy, Drama",tt2883512,114.0,7.3,48428048,30640336,11000000.0,2014-05-08,19.162
821,Super Troopers 2,"Comedy, Crime, Mystery",tt0859635,99.0,6.1,31626386,30617396,13500000.0,2018-04-19,13.231
822,Deliver Us from Evil,"Horror, Mystery, Thriller",tt2377322,118.0,6.2,87937815,30577122,30000000.0,2014-07-01,13.185
823,Holmes & Watson,"Comedy, Crime, Mystery",tt1255919,90.0,3.8,40466970,30573626,42000000.0,2018-12-25,11.482999999999999
824,Slender Man,"Horror, Mystery, Thriller",tt5690360,93.0,3.2,51738549,30569484,10000000.0,2018-08-10,13.085
825,The Sitter,Comedy,tt1366344,81.0,5.7,34942188,30538669,25000000.0,2011-12-09,12.5
826,Get on Up,"Biography, Drama, Music",tt2473602,139.0,6.9,33448971,30513940,30000000.0,2014-08-01,8.234
827,The Mountain Between Us,"Action, Adventure, Drama",tt2226597,112.0,6.4,62832209,30348555,35000000.0,2017-10-05,13.912
828,Underworld: Blood Wars,"Action, Adventure, Fantasy",tt3717252,91.0,5.8,81093313,30348260,35000000.0,2016-11-24,16.035
829,Long Shot,"Comedy, Romance",tt2139881,125.0,7.2,53873809,30316271,40000000.0,2019-05-02,20.441
830,How Do You Know,"Comedy, Drama, Romance",tt1341188,121.0,5.4,48668907,30212620,120000000.0,2010-12-17,9.372
831,When the Game Stands Tall,"Drama, Sport",tt2247476,115.0,6.7,30138754,30127963,15000000.0,2014-08-22,8.958
832,"Hail, Caesar!","Comedy, Drama, Music",tt0475290,106.0,6.3,63647656,30080225,22000000.0,2016-02-05,13.115
833,The Iron Lady,"Biography, Drama",tt1007029,105.0,6.4,115890699,30017992,13000000.0,2011-12-30,9.853
834,"I, Tonya","Biography, Comedy, Drama",tt5580036,120.0,7.5,53939297,30014539,11000000.0,2017-12-08,19.439
835,Hostiles,"Drama, Western",tt4243168,74.0,6.6,35669017,29819114,0.0,2015-01-01,0.6
836,Grudge Match,"Comedy, Drama, Sport",tt1661382,113.0,6.4,44907260,29807260,40000000.0,2013-12-25,11.376
837,The Hate U Give,"Crime, Drama",tt5580266,133.0,7.3,34934009,29719483,23000000.0,2018-10-19,18.022000000000002
838,When the Bough Breaks,"Crime, Drama, Horror",tt1389139,107.0,5.1,30658387,29703843,10000000.0,2016-09-09,8.412
839,Teen Titans Go! To the Movies,"Animation, Action, Adventure",tt7424200,84.0,6.8,52090236,29562341,10000000.0,2018-07-27,19.265
840,A Walk in the Woods,"Adventure, Biography, Comedy",tt1178665,104.0,6.3,37461274,29467855,8000000.0,2015-09-02,9.775
841,Nanny McPhee Returns,"Comedy, Family, Fantasy",tt1415283,109.0,6.1,93251121,29197642,25000000.0,2010-03-26,10.722999999999999
842,Priest,"Action, Horror, Thriller",tt0822847,87.0,5.7,78309505,29136626,60000000.0,2011-05-05,14.401
843,The Mechanic,"Action, Thriller",tt0472399,93.0,6.6,76130093,29121498,40000000.0,2011-01-13,18.077
844,Chimpanzee,"Documentary, Family",tt1222815,78.0,7.2,34823764,28965459,5000000.0,2012-04-20,7.367000000000001
845,One Direction: This Is Us,"Documentary, Music",tt2515086,92.0,4.2,68532898,28873374,10000000.0,2013-08-30,10.297
846,Zoolander 2,"Action, Adventure, Comedy",tt1608290,101.0,4.7,56722693,28848693,50000000.0,2016-02-06,13.975
847,The Five-Year Engagement,"Comedy, Romance",tt1195478,124.0,6.2,54169363,28835528,30000000.0,2012-04-27,10.675999999999998
848,Draft Day,"Drama, Sport",tt2223990,110.0,6.8,29824199,28831145,25000000.0,2014-04-11,13.876
849,Kick-Ass 2,"Action, Comedy, Crime",tt1650554,103.0,6.6,60795985,28795985,28000000.0,2013-07-17,19.488
850,Point Break,"Action, Crime, Sport",tt2058673,114.0,5.3,133718711,28782481,105000000.0,2015-12-03,10.654000000000002
851,Molly's Game,"Biography, Crime, Drama",tt4209788,140.0,7.5,59284015,28780744,30000000.0,2017-01-01,18.204
852,The Nut Job 2: Nutty by Nature,"Animation, Adventure, Comedy",tt3486626,91.0,5.5,68743485,28370522,40000000.0,2017-08-11,10.462
853,Abduction,"Action, Mystery, Thriller",tt1600195,106.0,5.1,82087155,28087155,35000000.0,2011-09-22,11.057
854,Happy Death Day 2U,"Comedy, Horror, Mystery",tt8155288,100.0,6.3,64600152,28051045,9000000.0,2019-02-13,19.553
855,Beastly,"Drama, Fantasy, Romance",tt1152398,86.0,5.6,43202283,27865571,17000000.0,2011-01-21,10.695
856,Moonlight,Drama,tt4975722,111.0,7.4,65336603,27850912,4000000.0,2016-10-21,18.278
857,Logan Lucky,"Comedy, Crime, Drama",tt5439796,118.0,7.0,48453605,27780977,29000000.0,2017-08-17,16.149
858,Rings,"Drama, Horror, Mystery",tt0498381,102.0,4.5,83080890,27780085,25000000.0,2017-02-01,15.25
859,The Switch,"Comedy, Drama, Romance",tt0889573,101.0,6.1,49830607,27758465,19000000.0,2010-05-11,10.591
860,Sinister 2,"Horror, Mystery, Thriller",tt2752772,97.0,5.3,53329150,27736779,10000000.0,2015-08-19,11.821
861,Oculus,"Horror, Mystery",tt2388715,104.0,6.5,44446287,27695246,5000000.0,2014-04-03,10.882
862,The Finest Hours,"Action, Drama, History",tt2025690,117.0,6.8,52099090,27550735,80000000.0,2016-01-25,14.197000000000001
863,Florence Foster Jenkins,"Biography, Comedy, Drama",tt4136084,111.0,6.8,48902953,27370107,29000000.0,2016-05-06,9.519
864,The Last Witch Hunter,"Action, Adventure, Fantasy",tt1618442,106.0,6.0,146936910,27367660,90000000.0,2015-10-21,22.656
865,Dallas Buyers Club,"Biography, Drama",tt0790636,117.0,8.0,55736588,27298285,5000000.0,2013-11-17,13.345999999999998
866,No Escape,"Action, Thriller",tt1781922,103.0,6.8,54418872,27285953,5000000.0,2015-08-26,15.935
867,Cloud Atlas,"Action, Drama, Mystery",tt1371111,172.0,7.4,130482868,27108272,102000000.0,2012-10-26,22.033
868,Home Again,"Comedy, Drama, Romance",tt2121286,104.0,6.6,37270721,27020284,0.0,2012-09-12,1.501
869,Rush,"Biography, Drama, Sport",tt1979320,123.0,8.1,95224595,26947624,38000000.0,2013-09-02,28.89
870,Hell or High Water,"Action, Crime, Drama",tt2582782,102.0,7.6,37879877,26862450,12000000.0,2016-08-12,12.936
871,Resident Evil: The Final Chapter,"Action, Adventure, Horror",tt2592614,107.0,5.6,312242626,26830068,40000000.0,2016-12-23,0.8640000000000001
872,Ricki and the Flash,"Comedy, Drama, Music",tt3623726,101.0,5.9,41325328,26822144,18000000.0,2015-07-10,13.315
873,The Best of Me,"Drama, Romance",tt1972779,118.0,6.7,38609668,26761283,26000000.0,2014-10-15,11.147
874,Ready or Not,"Comedy, Horror, Mystery",tt2381978,78.0,3.9,57615777,26744177,0.0,2012-09-25,0.84
875,Winnie the Pooh,"Animation, Adventure, Comedy",tt1449283,63.0,7.2,49871429,26692846,30000000.0,2011-04-13,13.419
876,In Like Flynn,"Action, Adventure",tt5303442,106.0,5.2,11255,26646175,20000000.0,2018-07-07,3.8360000000000003
877,The Host,"Action, Adventure, Drama",tt1517260,125.0,5.9,63365859,26627201,44000000.0,2013-03-22,11.607999999999999
878,Machete,"Action, Crime, Thriller",tt0985694,105.0,6.6,45491656,26593646,20000000.0,2010-09-01,15.625
879,The Forest,"Horror, Mystery, Thriller",tt1488602,98.0,3.5,39712000,26583369,2.0,2011-04-14,2.3930000000000002
880,The Woman in Black 2: Angel of Death,"Drama, Horror, Thriller",tt2339741,98.0,4.9,48854305,26496583,1000000.0,2014-12-30,10.606
881,Run All Night,"Action, Crime, Drama",tt2199571,114.0,6.6,71561644,26461644,50000000.0,2015-03-11,20.329
882,One for the Money,"Action, Comedy, Crime",tt1598828,91.0,5.3,38080789,26414527,40000000.0,2012-01-26,11.731
883,Ben-Hur,"Action, Adventure, Drama",tt2638144,123.0,5.7,94061311,26410477,100000000.0,2016-08-17,15.110999999999999
884,A Walk Among the Tombstones,"Action, Crime, Drama",tt0365907,114.0,6.5,58834384,26307600,28000000.0,2014-09-18,22.944000000000003
885,Love the Coopers,"Comedy, Fantasy, Romance",tt2279339,107.0,5.8,42426912,26284475,17000000.0,2015-11-12,8.954
886,Ramona and Beezus,"Comedy, Drama, Family",tt0493949,103.0,6.6,27293743,26161406,15000000.0,2010-07-23,10.252
887,That Awkward Moment,"Comedy, Romance",tt1800246,94.0,6.2,45640143,26049082,8000000.0,2014-01-29,10.488
888,Searching,"Drama, Mystery, Thriller",tt7668870,102.0,7.7,75462037,26020957,1000000.0,2018-08-24,16.459
889,The World's End,"Action, Comedy, Sci-Fi",tt1213663,109.0,7.0,46089287,26004851,20000000.0,2013-07-18,20.801
890,Leap Year,"Comedy, Romance",tt1216492,100.0,6.5,188242,25918920,19000000.0,2010-01-08,10.638
891,Alex Cross,"Action, Crime, Mystery",tt1712170,101.0,5.1,34618867,25888412,45000000.0,2012-10-18,11.213
892,The Lazarus Effect,"Horror, Mystery, Sci-Fi",tt2918436,83.0,5.2,38356892,25799043,3300000.0,2015-01-29,9.861
893,You Again,"Comedy, Romance",tt1414382,105.0,5.8,32054369,25702053,20000000.0,2010-09-24,10.091000000000001
894,21 & Over,Comedy,tt1711425,93.0,5.9,48065672,25682380,13000000.0,2013-03-01,9.932
895,Her,"Drama, Romance, Sci-Fi",tt1798709,126.0,8.0,48517427,25568251,23000000.0,2013-12-18,21.941999999999997
896,The House,"Comedy, Crime",tt1961562,109.0,4.6,34184504,25481529,0.0,2012-04-14,0.6
897,Ex Machina,"Drama, Mystery, Sci-Fi",tt0470752,108.0,7.7,36869414,25442958,15000000.0,2015-01-16,28.783
898,Boyhood,Drama,tt1065073,165.0,7.9,48137666,25379975,4000000.0,2014-06-05,17.791
899,Top Five,"Comedy, Romance",tt2784678,102.0,6.4,26117471,25277561,0.0,2014-12-12,7.695
900,Katy Perry: Part of Me,"Documentary, Music",tt2215719,93.0,5.9,32726956,25240988,12000000.0,2012-06-28,10.065
901,Escape Plan,"Action, Thriller",tt1211956,115.0,6.7,137328301,25132228,50000000.0,2013-10-09,21.767
902,Killer Elite,"Action, Thriller",tt1448755,116.0,6.5,57084522,25124986,66000000.0,2011-09-23,18.825
903,All the Money in the World,"Biography, Crime, Drama",tt5294550,132.0,6.8,56996304,25106315,50000000.0,2017-12-21,17.953
904,Winchester,"Biography, Drama, Fantasy",tt1072748,99.0,5.4,44019588,25091816,3500000.0,2018-02-02,13.671
905,Alpha and Omega,"Animation, Adventure, Comedy",tt1213012,90.0,5.3,50507267,25077977,20000000.0,2010-09-17,10.703
906,In the Heart of the Sea,"Action, Adventure, Biography",tt1390411,122.0,6.9,93920758,25020758,100000000.0,2015-11-20,13.23
907,Piranha 3D,"Comedy, Horror",tt0464154,88.0,5.4,83188165,25003155,24000000.0,2010-08-20,18.145
908,The November Man,"Action, Thriller",tt2402157,108.0,6.3,39661919,24984868,15000000.0,2014-08-27,21.791999999999998
909,Season of the Witch,"Action, Adventure, Fantasy",tt0479997,95.0,5.4,91627228,24827228,40000000.0,2011-01-07,13.498
910,Our Idiot Brother,"Comedy, Drama",tt1637706,90.0,6.4,25804448,24814830,5000000.0,2011-08-26,8.831
911,Gifted,Drama,tt3727750,,7.0,43046590,24801212,0.0,2018-05-01,0.863
912,Lottery Ticket,Comedy,tt0979434,99.0,5.0,24719879,24708699,0.0,2010-08-20,9.317
913,Leap!,"Animation, Adventure, Comedy",tt2261287,89.0,6.8,84197417,24702560,30000000.0,2016-12-14,14.074000000000002
914,On the Basis of Sex,"Biography, Drama",tt4669788,120.0,6.9,38673750,24622687,20000000.0,2018-12-25,11.84
915,Don Jon,"Comedy, Drama, Romance",tt2229499,90.0,6.6,39439355,24477704,3000000.0,2013-07-26,12.445
916,Downsizing,"Drama, Sci-Fi",tt1389072,135.0,5.7,55003890,24449754,68000000.0,2017-12-22,14.645
917,The Strangers: Prey at Night,Horror,tt1285009,85.0,5.2,31039126,24431472,12500000.0,2018-03-07,13.886
918,Sparkle,"Drama, Music",tt1876451,116.0,5.7,24637800,24397469,14000000.0,2012-08-17,7.528
919,Bridget Jones's Baby,"Comedy, Drama, Romance",tt1473832,123.0,6.5,211952420,24252420,35000000.0,2016-09-14,16.53
920,Tinker Tailor Soldier Spy,"Drama, Mystery, Thriller",tt1340800,122.0,7.1,81244605,24149393,30000000.0,2011-09-16,17.66
921,Don't Be Afraid of the Dark,"Fantasy, Horror, Thriller",tt1270761,99.0,5.6,38269529,24042490,25000000.0,2010-11-06,12.276
922,White Boy Rick,"Crime, Drama",tt4537896,111.0,6.4,25957482,24011188,29000000.0,2018-09-14,13.728
923,From Paris with Love,"Action, Crime, Thriller",tt1179034,92.0,6.5,52830951,23979741,52000000.0,2010-02-04,12.263
924,The Losers,"Action, Adventure, Crime",tt0480255,97.0,6.4,29397654,23580735,25000000.0,2010-04-23,14.815
925,Endless Love,"Drama, Romance",tt2318092,104.0,6.3,34718173,23393765,20000000.0,2014-02-12,11.533
926,Faster,"Action, Crime, Drama",tt1433108,98.0,6.5,35626958,23240020,24000000.0,2010-11-23,12.561
927,Pompeii,"Action, Adventure, Drama",tt1921064,105.0,5.5,117831631,23219748,100000000.0,2014-02-18,15.283
928,Monte Carlo,"Adventure, Comedy, Family",tt1067774,109.0,5.8,39782683,23186769,20000000.0,2011-07-01,11.677
929,Sanctum,"Action, Adventure, Drama",tt0881320,108.0,5.9,108609310,23070045,0.0,2011-02-03,9.529
930,Whiskey Tango Foxtrot,"Biography, Comedy, Drama",tt3553442,112.0,6.6,24972139,23049575,35000000.0,2016-03-04,11.719000000000001
931,Transcendence,"Action, Drama, Sci-Fi",tt2202408,98.0,6.1,103039258,23022309,0.0,2012-06-09,0.6
932,Fighting with My Family,"Biography, Comedy, Drama",tt6513120,108.0,7.2,40810036,22958886,11000000.0,2019-02-14,17.147000000000002
933,Won't You Be My Neighbor?,"Documentary, Biography",tt7681902,94.0,8.4,22842400,22835787,0.0,2018-06-08,10.265
